Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US02,02,Alaska,22688,16034,1290,2218,566,245,2335
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,328934,216171,10745,52127,22226,4242,23423
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US02,02,Alaska,351622,232205,12035,54345,22792,4487,25758
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US02,02,Alaska,25280,17982,1363,2470,707,240,2518
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,359977,244575,14087,53487,19942,4354,23532
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US02,02,Alaska,385257,262557,15450,55957,20649,4594,26050
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,47968,34016,2653,4688,1273,485,4853
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,688911,460746,24832,105614,42168,8596,46955
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,736879,494762,27485,110302,43441,9081,51808
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US02,02,Alaska,23375,16450,1344,2423,575,237,2346
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,327794,214234,10544,52321,22783,4320,23592
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US02,02,Alaska,351169,230684,11888,54744,23358,4557,25938
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US02,02,Alaska,26112,18475,1394,2690,709,240,2604
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,359424,242875,14052,53769,20501,4430,23797
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US02,02,Alaska,385536,261350,15446,56459,21210,4670,26401
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,49487,34925,2738,5113,1284,477,4950
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,687218,457109,24596,106090,43284,8750,47389
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,736705,492034,27334,111203,44568,9227,52339
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US02,02,Alaska,23878,16725,1432,2508,572,245,2396
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,327714,213020,10453,52607,23335,4461,23838
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US02,02,Alaska,351592,229745,11885,55115,23907,4706,26234
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US02,02,Alaska,26676,18873,1474,2776,709,253,2591
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,359441,241762,14019,53928,21000,4541,24191
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US02,02,Alaska,386117,260635,15493,56704,21709,4794,26782
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,50554,35598,2906,5284,1281,498,4987
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,687155,454782,24472,106535,44335,9002,48029
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,737709,490380,27378,111819,45616,9500,53016
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US02,02,Alaska,24455,17216,1470,2468,558,264,2479
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,329307,212666,10709,52890,23933,4637,24472
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US02,02,Alaska,353762,229882,12179,55358,24491,4901,26951
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US02,02,Alaska,27144,19258,1485,2820,688,261,2632
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,360988,241249,14234,54226,21733,4708,24838
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US02,02,Alaska,388132,260507,15719,57046,22421,4969,27470
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,51599,36474,2955,5288,1246,525,5111
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,690295,453915,24943,107116,45666,9345,49310
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,741894,490389,27898,112404,46912,9870,54421
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US04,04,Arizona,943359,853723,20264,37120,8095,2466,21691
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2272835,1873751,114247,132437,92261,4957,55182
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US04,04,Arizona,3216194,2727474,134511,169557,100356,7423,76873
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US04,04,Arizona,951790,859722,19695,39974,7958,2492,21949
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2224033,1831287,126699,125747,80142,6197,53961
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US04,04,Arizona,3175823,2691009,146394,165721,88100,8689,75910
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1895149,1713445,39959,77094,16053,4958,43640
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4496868,3705038,240946,258184,172403,11154,109143
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6392017,5418483,280905,335278,188456,16112,152783
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US04,04,Arizona,943359,853723,20264,37120,8095,2466,21691
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2272895,1873812,114247,132435,92262,4957,55182
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US04,04,Arizona,3216254,2727535,134511,169555,100357,7423,76873
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US04,04,Arizona,951815,859745,19695,39976,7958,2492,21949
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2224232,1831464,126714,125752,80142,6197,53963
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US04,04,Arizona,3176047,2691209,146409,165728,88100,8689,75912
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1895174,1713468,39959,77096,16053,4958,43640
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4497127,3705276,240961,258187,172404,11154,109145
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6392301,5418744,280920,335283,188457,16112,152785
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US04,04,Arizona,947349,857172,20352,37375,8115,2470,21865
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2276204,1875078,114767,132813,92983,4973,55590
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US04,04,Arizona,3223553,2732250,135119,170188,101098,7443,77455
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US04,04,Arizona,956241,863587,19778,40230,7993,2514,22139
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2228518,1833596,127368,126134,80804,6242,54374
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US04,04,Arizona,3184759,2697183,147146,166364,88797,8756,76513
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1903590,1720759,40130,77605,16108,4984,44004
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4504722,3708674,242135,258947,173787,11215,109964
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6408312,5429433,282265,336552,189895,16199,153968
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US04,04,Arizona,961759,869344,20777,38199,8260,2531,22648
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2289696,1878910,117395,134363,96402,5056,57570
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US04,04,Arizona,3251455,2748254,138172,172562,104662,7587,80218
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US04,04,Arizona,972027,876894,20214,41177,8181,2560,23001
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2243681,1838825,130544,127863,83692,6288,56469
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US04,04,Arizona,3215708,2715719,150758,169040,91873,8848,79470
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1933786,1746238,40991,79376,16441,5091,45649
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4533377,3717735,247939,262226,180094,11344,114039
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6467163,5463973,288930,341602,196535,16435,159688
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US04,04,Arizona,980243,885257,21237,39361,8416,2568,23404
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2312661,1890033,121318,136500,99932,5147,59731
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US04,04,Arizona,3292904,2775290,142555,175861,108348,7715,83135
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US04,04,Arizona,991130,893223,20675,42360,8360,2642,23870
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2265600,1849134,134481,129774,87160,6429,58622
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US04,04,Arizona,3256730,2742357,155156,172134,95520,9071,82492
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1971373,1778480,41912,81721,16776,5210,47274
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4578261,3739167,255799,266274,187092,11576,118353
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6549634,5517647,297711,347995,203868,16786,165627
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US04,04,Arizona,999583,901994,21814,40362,8467,2634,24312
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2332816,1898908,124653,138378,103518,5270,62089
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US04,04,Arizona,3332399,2800902,146467,178740,111985,7904,86401
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US04,04,Arizona,1009282,908842,21264,43313,8451,2694,24718
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2282936,1856184,137798,131149,90576,6519,60710
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US04,04,Arizona,3292218,2765026,159062,174462,99027,9213,85428
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,2008865,1810836,43078,83675,16918,5328,49030
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4615752,3755092,262451,269527,194094,11789,122799
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6624617,5565928,305529,353202,211012,17117,171829
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US04,04,Arizona,1021250,920580,22410,41608,8681,2703,25268
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2358897,1913008,128749,140368,107116,5396,64260
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US04,04,Arizona,3380147,2833588,151159,181976,115797,8099,89528
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US04,04,Arizona,1031675,928053,22023,44498,8688,2802,25611
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2308171,1869286,141925,133138,94100,6625,63097
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US04,04,Arizona,3339846,2797339,163948,177636,102788,9427,88708
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,2052925,1848633,44433,86106,17369,5505,50879
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4667068,3782294,270674,273506,201216,12021,127357
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6719993,5630927,315107,359612,218585,17526,178236
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US04,04,Arizona,1042749,939078,23136,42613,8888,2797,26237
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2387333,1927789,134091,142004,111351,5491,66607
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US04,04,Arizona,3430082,2866867,157227,184617,120239,8288,92844
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US04,04,Arizona,1053552,947147,22710,45438,8913,2887,26457
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2333931,1882092,147112,134333,98309,6739,65346
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US04,04,Arizona,3387483,2829239,169822,179771,107222,9626,91803
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,2096301,1886225,45846,88051,17801,5684,52694
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4721264,3809881,281203,276337,209660,12230,131953
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6817565,5696106,327049,364388,227461,17914,184647
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US04,04,Arizona,1067264,960278,23885,43656,9170,2905,27370
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2420912,1945568,139869,144813,115718,5671,69273
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US04,04,Arizona,3488176,2905846,163754,188469,124888,8576,96643
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US04,04,Arizona,1077511,967857,23520,46459,9205,2999,27471
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2365384,1898964,152198,136677,102535,6848,68162
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US04,04,Arizona,3442895,2866821,175718,183136,111740,9847,95633
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,2144775,1928135,47405,90115,18375,5904,54841
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4786296,3844532,292067,281490,218253,12519,137435
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6931071,5772667,339472,371605,236628,18423,192276
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,86797,77693,2958,2683,678,427,2358
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1397484,1107462,235172,10335,19128,2750,22637
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US05,05,Arkansas,1484281,1185155,238130,13018,19806,3177,24995
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,99253,88994,3200,3157,773,618,2511
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1332384,1068254,212691,9959,16958,2890,21632
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US05,05,Arkansas,1431637,1157248,215891,13116,17731,3508,24143
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,186050,166687,6158,5840,1451,1045,4869
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2729868,2175716,447863,20294,36086,5640,44269
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2915918,2342403,454021,26134,37537,6685,49138
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,86798,77694,2958,2683,678,427,2358
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1397539,1107505,235186,10333,19128,2750,22637
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US05,05,Arkansas,1484337,1185199,238144,13016,19806,3177,24995
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,99253,88994,3200,3157,773,618,2511
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1332435,1068287,212705,9959,16958,2890,21636
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US05,05,Arkansas,1431688,1157281,215905,13116,17731,3508,24147
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,186051,166688,6158,5840,1451,1045,4869
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2729974,2175792,447891,20292,36086,5640,44273
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2916025,2342480,454049,26132,37537,6685,49142
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,87475,78339,2969,2698,681,428,2360
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1399723,1108686,235683,10377,19311,2799,22867
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US05,05,Arkansas,1487198,1187025,238652,13075,19992,3227,25227
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,99904,89617,3217,3166,768,619,2517
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1334893,1069700,213226,10008,17168,2951,21840
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US05,05,Arkansas,1434797,1159317,216443,13174,17936,3570,24357
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,187379,167956,6186,5864,1449,1047,4877
